Location,Source,Date,Water Level (FT),Elevation (FT) NAVD88,Temp (C),Conductivity (UMHOS),Calc Discharge (CFS),Comments
AMW-01B,TREC,8/25/2017 15:15,-10.31,5459.29,11.604,,,
AMW-01B,TREC,8/25/2017 15:30,-10.29,5459.31,11.605,,,
AMW-01B,TREC,8/25/2017 15:45,-10.29,5459.31,11.605,,,
AMW-01B,TREC,8/25/2017 16:00,-10.29,5459.31,11.606,,,
AMW-01B,TREC,8/25/2017 16:15,-10.29,5459.31,11.606,,,
AMW-01B,TREC,8/25/2017 16:30,-10.3,5459.3,11.606,,,
AMW-01B,TREC,8/25/2017 16:45,-10.3,5459.3,11.607,,,
AMW-01B,TREC,8/25/2017 17:00,-10.29,5459.31,11.607,,,
AMW-01B,TREC,8/25/2017 17:15,-10.29,5459.31,11.606,,,
AMW-01B,TREC,8/25/2017 17:30,-10.29,5459.31,11.606,,,
AMW-01B,TREC,8/25/2017 17:45,-10.29,5459.31,11.607,,,
AMW-01B,TREC,8/25/2017 18:00,-10.29,5459.31,11.606,,,
AMW-01B,TREC,8/25/2017 18:15,-10.29,5459.31,11.603,,,
AMW-01B,TREC,8/25/2017 18:30,-10.29,5459.31,11.602,,,
AMW-01B,TREC,8/25/2017 18:45,-10.28,5459.32,11.605,,,
AMW-01B,TREC,8/25/2017 19:00,-10.29,5459.31,11.605,,,
AMW-01B,TREC,8/25/2017 19:15,-10.28,5459.32,11.605,,,
AMW-01B,TREC,8/25/2017 19:30,-10.29,5459.31,11.605,,,
AMW-01B,TREC,8/25/2017 19:45,-10.28,5459.32,11.606,,,
AMW-01B,TREC,8/25/2017 20:00,-10.3,5459.3,11.605,,,
AMW-01B,TREC,8/25/2017 20:15,-10.29,5459.31,11.606,,,
AMW-01B,TREC,8/25/2017 20:30,-10.3,5459.3,11.607,,,
AMW-01B,TREC,8/25/2017 20:45,-10.29,5459.31,11.607,,,
AMW-01B,TREC,8/25/2017 21:00,-10.3,5459.3,11.607,,,
AMW-01B,TREC,8/25/2017 21:15,-10.29,5459.31,11.607,,,
AMW-01B,TREC,8/25/2017 21:30,-10.31,5459.29,11.606,,,
AMW-01B,TREC,8/25/2017 21:45,-10.3,5459.3,11.603,,,
AMW-01B,TREC,8/25/2017 22:00,-10.31,5459.29,11.605,,,
AMW-01B,TREC,8/25/2017 22:15,-10.3,5459.3,11.606,,,
AMW-01B,TREC,8/25/2017 22:30,-10.31,5459.29,11.605,,,
AMW-01B,TREC,8/25/2017 22:45,-10.3,5459.3,11.606,,,
AMW-01B,TREC,8/25/2017 23:00,-10.31,5459.29,11.606,,,
AMW-01B,TREC,8/25/2017 23:15,-10.3,5459.3,11.606,,,
AMW-01B,TREC,8/25/2017 23:30,-10.31,5459.29,11.606,,,
AMW-01B,TREC,8/25/2017 23:45,-10.3,5459.3,11.607,,,
AMW-01B,TREC,8/26/2017 0:00,-10.31,5459.29,11.607,,,
AMW-01B,TREC,8/26/2017 0:15,-10.3,5459.3,11.608,,,
AMW-01B,TREC,8/26/2017 0:30,-10.31,5459.29,11.609,,,
AMW-01B,TREC,8/26/2017 0:45,-10.31,5459.29,11.609,,,
AMW-01B,TREC,8/26/2017 1:00,-10.31,5459.29,11.608,,,
AMW-01B,TREC,8/26/2017 1:15,-10.3,5459.3,11.609,,,
AMW-01B,TREC,8/26/2017 1:30,-10.31,5459.29,11.609,,,
AMW-01B,TREC,8/26/2017 1:45,-10.31,5459.29,11.608,,,
AMW-01B,TREC,8/26/2017 2:00,-10.31,5459.29,11.609,,,
AMW-01B,TREC,8/26/2017 2:15,-10.31,5459.29,11.61,,,
AMW-01B,TREC,8/26/2017 2:30,-10.31,5459.29,11.61,,,
AMW-01B,TREC,8/26/2017 2:45,-10.31,5459.29,11.607,,,
AMW-01B,TREC,8/26/2017 3:00,-10.31,5459.29,11.604,,,
AMW-01B,TREC,8/26/2017 3:15,-10.3,5459.3,11.607,,,
AMW-01B,TREC,8/26/2017 3:30,-10.31,5459.29,11.607,,,
AMW-01B,TREC,8/26/2017 3:45,-10.31,5459.29,11.607,,,
AMW-01B,TREC,8/26/2017 4:00,-10.32,5459.28,11.607,,,
AMW-01B,TREC,8/26/2017 4:15,-10.32,5459.28,11.608,,,
AMW-01B,TREC,8/26/2017 4:30,-10.31,5459.29,11.607,,,
AMW-01B,TREC,8/26/2017 4:45,-10.31,5459.29,11.608,,,
AMW-01B,TREC,8/26/2017 5:00,-10.31,5459.29,11.61,,,
AMW-01B,TREC,8/26/2017 5:15,-10.3,5459.3,11.61,,,
AMW-01B,TREC,8/26/2017 5:30,-10.32,5459.28,11.609,,,
AMW-01B,TREC,8/26/2017 5:45,-10.31,5459.29,11.609,,,
AMW-01B,TREC,8/26/2017 6:00,-10.32,5459.28,11.608,,,
AMW-01B,TREC,8/26/2017 6:15,-10.32,5459.28,11.611,,,
AMW-01B,TREC,8/26/2017 6:30,-10.32,5459.28,11.611,,,
AMW-01B,TREC,8/26/2017 6:45,-10.31,5459.29,11.61,,,
AMW-01B,TREC,8/26/2017 7:00,-10.32,5459.28,11.61,,,
AMW-01B,TREC,8/26/2017 7:15,-10.31,5459.29,11.608,,,
AMW-01B,TREC,8/26/2017 7:30,-10.33,5459.27,11.61,,,
AMW-01B,TREC,8/26/2017 7:45,-10.32,5459.28,11.61,,,
AMW-01B,TREC,8/26/2017 8:00,-10.33,5459.27,11.61,,,
AMW-01B,TREC,8/26/2017 8:15,-10.33,5459.27,11.61,,,
AMW-01B,TREC,8/26/2017 8:30,-10.33,5459.27,11.609,,,
AMW-01B,TREC,8/26/2017 8:45,-10.33,5459.27,11.61,,,
AMW-01B,TREC,8/26/2017 9:00,-10.33,5459.27,11.612,,,
AMW-01B,TREC,8/26/2017 9:15,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 9:30,-10.33,5459.27,11.61,,,
AMW-01B,TREC,8/26/2017 9:45,-10.33,5459.27,11.609,,,
AMW-01B,TREC,8/26/2017 10:00,-10.33,5459.27,11.609,,,
AMW-01B,TREC,8/26/2017 10:15,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 10:30,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 10:45,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 11:00,-10.33,5459.27,11.609,,,
AMW-01B,TREC,8/26/2017 11:15,-10.34,5459.26,11.61,,,
AMW-01B,TREC,8/26/2017 11:30,-10.33,5459.27,11.612,,,
AMW-01B,TREC,8/26/2017 11:45,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 12:00,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 12:15,-10.33,5459.27,11.609,,,
AMW-01B,TREC,8/26/2017 12:30,-10.32,5459.28,11.609,,,
AMW-01B,TREC,8/26/2017 12:45,-10.32,5459.28,11.611,,,
AMW-01B,TREC,8/26/2017 13:00,-10.32,5459.28,11.611,,,
AMW-01B,TREC,8/26/2017 13:15,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 13:30,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 13:45,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 14:00,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 14:15,-10.33,5459.27,11.611,,,
AMW-01B,TREC,8/26/2017 14:30,-10.32,5459.28,11.611,,,
AMW-01B,TREC,8/26/2017 14:45,-10.33,5459.27,11.612,,,
AMW-01B,TREC,8/26/2017 15:00,-10.32,5459.28,11.611,,,
AMW-01B,TREC,8/26/2017 15:15,-10.32,5459.28,11.61,,,
AMW-01B,TREC,8/26/2017 15:30,-10.31,5459.29,11.612,,,
AMW-01B,TREC,8/26/2017 15:45,-10.31,5459.29,11.612,,,
AMW-01B,TREC,8/26/2017 16:00,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 16:15,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 16:30,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 16:45,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 17:00,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 17:15,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 17:30,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 17:45,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 18:00,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 18:15,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 18:30,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 18:45,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 19:00,-10.31,5459.29,11.613,,,
AMW-01B,TREC,8/26/2017 19:15,-10.31,5459.29,11.612,,,
AMW-01B,TREC,8/26/2017 19:30,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 19:45,-10.31,5459.29,11.613,,,
AMW-01B,TREC,8/26/2017 20:00,-10.32,5459.28,11.612,,,
AMW-01B,TREC,8/26/2017 20:15,-10.31,5459.29,11.613,,,
AMW-01B,TREC,8/26/2017 20:30,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 20:45,-10.31,5459.29,11.613,,,
AMW-01B,TREC,8/26/2017 21:00,-10.33,5459.27,11.613,,,
AMW-01B,TREC,8/26/2017 21:15,-10.33,5459.27,11.613,,,
AMW-01B,TREC,8/26/2017 21:30,-10.33,5459.27,11.613,,,
AMW-01B,TREC,8/26/2017 21:45,-10.32,5459.28,11.614,,,
AMW-01B,TREC,8/26/2017 22:00,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 22:15,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 22:30,-10.32,5459.28,11.613,,,
AMW-01B,TREC,8/26/2017 22:45,-10.32,5459.28,11.614,,,
AMW-01B,TREC,8/26/2017 23:00,-10.33,5459.27,11.614,,,
AMW-01B,TREC,8/26/2017 23:15,-10.32,5459.28,11.614,,,
AMW-01B,TREC,8/26/2017 23:30,-10.33,5459.27,11.614,,,
AMW-01B,TREC,8/26/2017 23:45,-10.32,5459.28,11.614,,,
AMW-01B,TREC,8/27/2017 0:00,-10.33,5459.27,11.614,,,
AMW-01B,TREC,8/27/2017 0:15,-10.33,5459.27,11.614,,,
AMW-01B,TREC,8/27/2017 0:30,-10.33,5459.27,11.615,,,
AMW-01B,TREC,8/27/2017 0:45,-10.33,5459.27,11.615,,,
AMW-01B,TREC,8/27/2017 1:00,-10.33,5459.27,11.614,,,
AMW-01B,TREC,8/27/2017 1:15,-10.33,5459.27,11.615,,,
AMW-01B,TREC,8/27/2017 1:30,-10.32,5459.28,11.615,,,
AMW-01B,TREC,8/27/2017 1:45,-10.32,5459.28,11.615,,,
AMW-01B,TREC,8/27/2017 2:00,-10.33,5459.27,11.615,,,
AMW-01B,TREC,8/27/2017 2:15,-10.33,5459.27,11.616,,,
AMW-01B,TREC,8/27/2017 2:30,-10.33,5459.27,11.616,,,
AMW-01B,TREC,8/27/2017 2:45,-10.33,5459.27,11.616,,,
AMW-01B,TREC,8/27/2017 3:00,-10.33,5459.27,11.616,,,
AMW-01B,TREC,8/27/2017 3:15,-10.33,5459.27,11.616,,,
AMW-01B,TREC,8/27/2017 3:30,-10.32,5459.28,11.616,,,
AMW-01B,TREC,8/27/2017 3:45,-10.32,5459.28,11.616,,,
AMW-01B,TREC,8/27/2017 4:00,-10.33,5459.27,11.615,,,
AMW-01B,TREC,8/27/2017 4:15,-10.32,5459.28,11.617,,,
AMW-01B,TREC,8/27/2017 4:30,-10.32,5459.28,11.616,,,
AMW-01B,TREC,8/27/2017 4:45,-10.32,5459.28,11.616,,,
AMW-01B,TREC,8/27/2017 5:00,-10.32,5459.28,11.617,,,
AMW-01B,TREC,8/27/2017 5:15,-10.31,5459.29,11.616,,,
AMW-01B,TREC,8/27/2017 5:30,-10.32,5459.28,11.617,,,
AMW-01B,TREC,8/27/2017 5:45,-10.32,5459.28,11.616,,,
AMW-01B,TREC,8/27/2017 6:00,-10.32,5459.28,11.617,,,
AMW-01B,TREC,8/27/2017 6:15,-10.32,5459.28,11.616,,,
AMW-01B,TREC,8/27/2017 6:30,-10.32,5459.28,11.617,,,
AMW-01B,TREC,8/27/2017 6:45,-10.32,5459.28,11.616,,,
AMW-01B,TREC,8/27/2017 7:00,-10.32,5459.28,11.617,,,
AMW-01B,TREC,8/27/2017 7:15,-10.32,5459.28,11.617,,,
AMW-01B,TREC,8/27/2017 7:30,-10.33,5459.27,11.617,,,
AMW-01B,TREC,8/27/2017 7:45,-10.33,5459.27,11.617,,,
AMW-01B,TREC,8/27/2017 8:00,-10.33,5459.27,11.617,,,
AMW-01B,TREC,8/27/2017 8:15,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 8:30,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 8:45,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 9:00,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 9:15,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 9:30,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 9:45,-10.34,5459.26,11.618,,,
AMW-01B,TREC,8/27/2017 10:00,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 10:15,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 10:30,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 10:45,-10.34,5459.26,11.618,,,
AMW-01B,TREC,8/27/2017 11:00,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 11:15,-10.34,5459.26,11.618,,,
AMW-01B,TREC,8/27/2017 11:30,-10.32,5459.28,11.618,,,
AMW-01B,TREC,8/27/2017 11:45,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 12:00,-10.32,5459.28,11.618,,,
AMW-01B,TREC,8/27/2017 12:15,-10.33,5459.27,11.619,,,
AMW-01B,TREC,8/27/2017 12:30,-10.32,5459.28,11.618,,,
AMW-01B,TREC,8/27/2017 12:45,-10.33,5459.27,11.619,,,
AMW-01B,TREC,8/27/2017 13:00,-10.32,5459.28,11.618,,,
AMW-01B,TREC,8/27/2017 13:15,-10.33,5459.27,11.618,,,
AMW-01B,TREC,8/27/2017 13:30,-10.32,5459.28,11.619,,,
AMW-01B,TREC,8/27/2017 13:45,-10.33,5459.27,11.619,,,
AMW-01B,TREC,8/27/2017 14:00,-10.32,5459.28,11.619,,,
AMW-01B,TREC,8/27/2017 14:15,-10.33,5459.27,11.62,,,
AMW-01B,TREC,8/27/2017 14:30,-10.32,5459.28,11.62,,,
AMW-01B,TREC,8/27/2017 14:45,-10.33,5459.27,11.619,,,
AMW-01B,TREC,8/27/2017 15:00,-10.31,5459.29,11.619,,,
AMW-01B,TREC,8/27/2017 15:15,-10.32,5459.28,11.62,,,
AMW-01B,TREC,8/27/2017 15:30,-10.31,5459.29,11.619,,,
AMW-01B,TREC,8/27/2017 15:45,-10.32,5459.28,11.619,,,
AMW-01B,TREC,8/27/2017 16:00,-10.31,5459.29,11.619,,,
AMW-01B,TREC,8/27/2017 16:15,-10.32,5459.28,11.62,,,
AMW-01B,TREC,8/27/2017 16:30,-10.31,5459.29,11.621,,,
AMW-01B,TREC,8/27/2017 16:45,-10.31,5459.29,11.619,,,
AMW-01B,TREC,8/27/2017 17:00,-10.31,5459.29,11.62,,,
AMW-01B,TREC,8/27/2017 17:15,-10.31,5459.29,11.62,,,
AMW-01B,TREC,8/27/2017 17:30,-10.31,5459.29,11.62,,,
AMW-01B,TREC,8/27/2017 17:45,-10.31,5459.29,11.62,,,
AMW-01B,TREC,8/27/2017 18:00,-10.31,5459.29,11.62,,,
AMW-01B,TREC,8/27/2017 18:15,-10.31,5459.29,11.62,,,
AMW-01B,TREC,8/27/2017 18:30,-10.31,5459.29,11.621,,,
AMW-01B,TREC,8/27/2017 18:45,-10.3,5459.3,11.62,,,
AMW-01B,TREC,8/27/2017 19:00,-10.31,5459.29,11.62,,,
AMW-01B,TREC,8/27/2017 19:15,-10.3,5459.3,11.62,,,
AMW-01B,TREC,8/27/2017 19:30,-10.31,5459.29,11.621,,,
AMW-01B,TREC,8/27/2017 19:45,-10.29,5459.31,11.621,,,
AMW-01B,TREC,8/27/2017 20:00,-10.31,5459.29,11.621,,,
AMW-01B,TREC,8/27/2017 20:15,-10.3,5459.3,11.621,,,
AMW-01B,TREC,8/27/2017 20:30,-10.31,5459.29,11.621,,,
AMW-01B,TREC,8/27/2017 20:45,-10.31,5459.29,11.621,,,
AMW-01B,TREC,8/27/2017 21:00,-10.32,5459.28,11.621,,,
AMW-01B,TREC,8/27/2017 21:15,-10.31,5459.29,11.622,,,
AMW-01B,TREC,8/27/2017 21:30,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/27/2017 21:45,-10.31,5459.29,11.621,,,
AMW-01B,TREC,8/27/2017 22:00,-10.32,5459.28,11.621,,,
AMW-01B,TREC,8/27/2017 22:15,-10.32,5459.28,11.621,,,
AMW-01B,TREC,8/27/2017 22:30,-10.32,5459.28,11.621,,,
AMW-01B,TREC,8/27/2017 22:45,-10.32,5459.28,11.621,,,
AMW-01B,TREC,8/27/2017 23:00,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/27/2017 23:15,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/27/2017 23:30,-10.32,5459.28,11.621,,,
AMW-01B,TREC,8/27/2017 23:45,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/28/2017 0:00,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/28/2017 0:15,-10.31,5459.29,11.623,,,
AMW-01B,TREC,8/28/2017 0:30,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/28/2017 0:45,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/28/2017 1:00,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 1:15,-10.31,5459.29,11.622,,,
AMW-01B,TREC,8/28/2017 1:30,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 1:45,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/28/2017 2:00,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 2:15,-10.32,5459.28,11.622,,,
AMW-01B,TREC,8/28/2017 2:30,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 2:45,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 3:00,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 3:15,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 3:30,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 3:45,-10.33,5459.27,11.623,,,
AMW-01B,TREC,8/28/2017 4:00,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 4:15,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 4:30,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 4:45,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 5:00,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 5:15,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 5:30,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 5:45,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 6:00,-10.32,5459.28,11.623,,,
AMW-01B,TREC,8/28/2017 6:15,-10.32,5459.28,11.624,,,
AMW-01B,TREC,8/28/2017 6:30,-10.33,5459.27,11.624,,,
AMW-01B,TREC,8/28/2017 6:45,-10.33,5459.27,11.624,,,
AMW-01B,TREC,8/28/2017 7:00,-10.33,5459.27,11.624,,,
AMW-01B,TREC,8/28/2017 7:15,-10.33,5459.27,11.624,,,
AMW-01B,TREC,8/28/2017 7:30,-10.34,5459.26,11.624,,,
AMW-01B,TREC,8/28/2017 7:45,-10.34,5459.26,11.625,,,
AMW-01B,TREC,8/28/2017 8:00,-10.34,5459.26,11.625,,,
AMW-01B,TREC,8/28/2017 8:15,-10.34,5459.26,11.625,,,
AMW-01B,TREC,8/28/2017 8:30,-10.34,5459.26,11.624,,,
AMW-01B,TREC,8/28/2017 8:45,-10.35,5459.25,11.625,,,
AMW-01B,TREC,8/28/2017 9:00,-10.34,5459.26,11.624,,,
AMW-01B,TREC,8/28/2017 9:15,-10.35,5459.25,11.625,,,
AMW-01B,TREC,8/28/2017 9:30,-10.34,5459.26,11.625,,,
AMW-01B,TREC,8/28/2017 9:45,-10.34,5459.26,11.626,,,
AMW-01B,TREC,8/28/2017 10:00,-10.34,5459.26,11.624,,,
AMW-01B,TREC,8/28/2017 10:15,-10.34,5459.26,11.626,,,
AMW-01B,TREC,8/28/2017 10:30,-10.33,5459.27,11.625,,,
AMW-01B,TREC,8/28/2017 10:45,-10.34,5459.26,11.625,,,
AMW-01B,TREC,8/28/2017 11:00,-10.33,5459.27,11.625,,,
AMW-01B,TREC,8/28/2017 11:15,-10.34,5459.26,11.626,,,
AMW-01B,TREC,8/28/2017 11:30,-10.33,5459.27,11.626,,,
AMW-01B,TREC,8/28/2017 11:45,-10.34,5459.26,11.626,,,
AMW-01B,TREC,8/28/2017 12:00,-10.33,5459.27,11.626,,,
AMW-01B,TREC,8/28/2017 12:15,-10.34,5459.26,11.626,,,
AMW-01B,TREC,8/28/2017 12:30,-10.32,5459.28,11.626,,,
AMW-01B,TREC,8/28/2017 12:45,-10.33,5459.27,11.626,,,
AMW-01B,TREC,8/28/2017 13:00,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 13:15,-10.33,5459.27,11.626,,,
AMW-01B,TREC,8/28/2017 13:30,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 13:45,-10.33,5459.27,11.627,,,
AMW-01B,TREC,8/28/2017 14:00,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 14:15,-10.33,5459.27,11.626,,,
AMW-01B,TREC,8/28/2017 14:30,-10.32,5459.28,11.626,,,
AMW-01B,TREC,8/28/2017 14:45,-10.33,5459.27,11.626,,,
AMW-01B,TREC,8/28/2017 15:00,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 15:15,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 15:30,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 15:45,-10.32,5459.28,11.626,,,
AMW-01B,TREC,8/28/2017 16:00,-10.31,5459.29,11.627,,,
AMW-01B,TREC,8/28/2017 16:15,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 16:30,-10.31,5459.29,11.627,,,
AMW-01B,TREC,8/28/2017 16:45,-10.31,5459.29,11.627,,,
AMW-01B,TREC,8/28/2017 17:00,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 17:15,-10.31,5459.29,11.627,,,
AMW-01B,TREC,8/28/2017 17:30,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 17:45,-10.32,5459.28,11.627,,,
AMW-01B,TREC,8/28/2017 18:00,-10.31,5459.29,11.627,,,
AMW-01B,TREC,8/28/2017 18:15,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 18:30,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 18:45,-10.31,5459.29,11.627,,,
AMW-01B,TREC,8/28/2017 19:00,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 19:15,-10.3,5459.3,11.628,,,
AMW-01B,TREC,8/28/2017 19:30,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 19:45,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 20:00,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 20:15,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/28/2017 20:30,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/28/2017 20:45,-10.31,5459.29,11.628,,,
AMW-01B,TREC,8/28/2017 21:00,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 21:15,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 21:30,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 21:45,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/28/2017 22:00,-10.32,5459.28,11.628,,,
AMW-01B,TREC,8/28/2017 22:15,-10.33,5459.27,11.629,,,
AMW-01B,TREC,8/28/2017 22:30,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/28/2017 22:45,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/28/2017 23:00,-10.33,5459.27,11.629,,,
AMW-01B,TREC,8/28/2017 23:15,-10.33,5459.27,11.629,,,
AMW-01B,TREC,8/28/2017 23:30,-10.33,5459.27,11.629,,,
AMW-01B,TREC,8/28/2017 23:45,-10.33,5459.27,11.63,,,
AMW-01B,TREC,8/29/2017 0:00,-10.32,5459.28,11.63,,,
AMW-01B,TREC,8/29/2017 0:15,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/29/2017 0:30,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/29/2017 0:45,-10.33,5459.27,11.629,,,
AMW-01B,TREC,8/29/2017 1:00,-10.32,5459.28,11.63,,,
AMW-01B,TREC,8/29/2017 1:15,-10.31,5459.29,11.629,,,
AMW-01B,TREC,8/29/2017 1:30,-10.32,5459.28,11.63,,,
AMW-01B,TREC,8/29/2017 1:45,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/29/2017 2:00,-10.32,5459.28,11.63,,,
AMW-01B,TREC,8/29/2017 2:15,-10.32,5459.28,11.629,,,
AMW-01B,TREC,8/29/2017 2:30,-10.32,5459.28,11.63,,,
AMW-01B,TREC,8/29/2017 2:45,-10.31,5459.29,11.629,,,
AMW-01B,TREC,8/29/2017 3:00,-10.33,5459.27,11.63,,,
AMW-01B,TREC,8/29/2017 3:15,-10.33,5459.27,11.63,,,
AMW-01B,TREC,8/29/2017 3:30,-10.33,5459.27,11.63,,,
AMW-01B,TREC,8/29/2017 3:45,-10.33,5459.27,11.63,,,
AMW-01B,TREC,8/29/2017 4:00,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 4:15,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 4:30,-10.32,5459.28,11.63,,,
AMW-01B,TREC,8/29/2017 4:45,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 5:00,-10.32,5459.28,11.63,,,
AMW-01B,TREC,8/29/2017 5:15,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 5:30,-10.31,5459.29,11.63,,,
AMW-01B,TREC,8/29/2017 5:45,-10.31,5459.29,11.63,,,
AMW-01B,TREC,8/29/2017 6:00,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 6:15,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 6:30,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 6:45,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 7:00,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 7:15,-10.31,5459.29,11.632,,,
AMW-01B,TREC,8/29/2017 7:30,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 7:45,-10.31,5459.29,11.631,,,
AMW-01B,TREC,8/29/2017 8:00,-10.32,5459.28,11.631,,,
AMW-01B,TREC,8/29/2017 8:15,-10.32,5459.28,11.632,,,
